id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33755304,Available Tinhau  Room for 1 person  (TH1c),7518056,Jovee,,Wan Chai,22.28582,114.19221,Private room,180,29,0,,,364,365,0,
33430429,Flat Share Room in Hunghom(H1d),97240131,Jov,,Kowloon City,22.31036,114.18997,Shared room,180,29,0,,,338,365,0,
34302719,Cheap and convenience room in Tai Kok Tsui (TK2E),7518056,Jovee,,Yau Tsim Mong,22.31229,114.17156,Shared room,180,29,0,,,364,365,0,
33434321,"170 sq ft STUDIO ON SAI YING PUN, HONG KONG",156409670,Tushita,,Central & Western,22.28409,114.14366,Entire home/apt,501,26,0,,,94,364,0,
33756911,Cozy Studio In the Heart of Central  *5A,14861546,Tane Residence,,Central & Western,22.28433,114.155,Entire home/apt,477,30,2,2022-08-29,0.41,114,365,2,
34302985,Convenience Room in Tai Kok Tsui (TK3D),7518056,Jovee,,Yau Tsim Mong,22.3195,114.1626,Shared room,180,29,0,,,364,365,0,
33757137,Studio near HKU ....walk to HKU   ( St4c),7518056,Jovee,,Wan Chai,22.25765,114.19129,Entire home/apt,180,29,0,,,364,364,0,
34303039,10mins walk Tsim Sha Tsui// Kowloon station 2-4ppl,51187996,Yuen,,Yau Tsim Mong,22.3087,114.16613,Entire home/apt,473,1,108,2022-11-19,2.44,24,79,17,
33434508,香港新界 中文大学对面海景房 小卧室短租,251885200,Yu,,Islands,22.25585,113.86603,Private room,5600,60,0,,,1,88,0,
33435371,MK Share room,27442258,Jamez,,Yau Tsim Mong,22.31427,114.168,Private room,2000,1,0,,,1,179,0,
33757258,Mong Kok Luxury Studio *2B,14861546,Tane Residence,,Yau Tsim Mong,22.31894,114.17124,Entire home/apt,324,60,0,,,114,365,0,
34305945,"Quite and nice place ,refreshments break",146858946,Xxx,,Sai Kung,22.37811,114.25717,Private room,650,5,0,,,2,180,0,
33436353,170 sq ft. STUDIO ON SAI YING PUN,138649185,Apac,,Central & Western,22.28626,114.14042,Entire home/apt,550,27,0,,,138,364,0,
34317254,Room in Sheung Wan near Sai Ying Pun MTR - SW17b,7518056,Jovee,,Wan Chai,22.25757,114.19164,Shared room,180,29,0,,,364,364,0,
33436369,位於彌敦道上，樓下機場巴士，1分鐘直達油麻地地鐵站，去那裏都非常方便。,12419712,Tweety,,Yau Tsim Mong,22.31311,114.17151,Entire home/apt,3000,3,8,2019-08-11,0.18,2,364,0,
34322947,B10-三站到浸大/城大/理大，地鐵站旁標準大床房有窗Kammun Guest House,37289493,Ken,,Yau Tsim Mong,22.317,114.16959,Private room,717,3,1,2019-05-29,0.02,28,353,0,
33437684,Tsim Sha Tsui Room - walkup near Mall (t6d),97240131,Jov,,Yau Tsim Mong,22.29968,114.17462,Private room,156,29,0,,,338,364,0,
34325536,"1 BR, PATERSON STREET, BUNK BEDS, CAUSEWAY BAY",138649185,Apac,,Wan Chai,22.25992,114.19029,Entire home/apt,685,25,0,,,138,364,0,
33439056,Causeway Bay Room for 2 with lift ! shareflat(c20c,97240131,Jov,,Wan Chai,22.27915,114.17859,Private room,180,29,0,,,338,364,0,
33757278,Cozy Studio In the Heart of Central  *5B,14861546,Tane Residence,,Central & Western,22.28575,114.1535,Entire home/apt,540,60,0,,,114,341,0,
34332414,Mid- Level .. central Room Available  (ML9B),7518056,Jovee,,Central & Western,22.28039,114.15498,Shared room,180,29,0,,,364,364,0,
33757316,Cozy Studio In the Heart of Central  *4B,14861546,Tane Residence,,Central & Western,22.28558,114.15369,Entire home/apt,549,30,5,2022-08-16,0.31,114,364,3,
34332731,Yau Ma Tei Studio for 2 person 1/ walk up ( Y10bs,7518056,Jovee,,Yau Tsim Mong,22.31209,114.17146,Entire home/apt,217,29,1,2019-08-22,0.02,364,364,0,
33759771,Sham shui Po room for 2 ppl with Lift (Sp4a),7518056,Jovee,,Kowloon City,22.31971,114.18042,Private room,180,29,0,,,364,364,0,
33456770,"玩轉屯門元朗天水圍,玩转屯门元朗天水围 ( 合过夜人士 / 飞机旅客短暂停留)",49077011,Kelvin,,Tuen Mun,22.40468,113.98243,Shared room,2880,1,0,,,3,180,0,
34348954,"SMALL STUDIO, TAI PING SHAN STUDIO, SHEUNG WAN",138649185,Apac,,Wan Chai,22.25848,114.19015,Entire home/apt,350,28,0,,,138,364,0,
33461862,"STROLL TO CWB MTR, LEE GARDEN STUDIO",138649185,Apac,,Wan Chai,22.27743,114.18511,Entire home/apt,700,28,0,,,138,364,0,
33500619,Flat Share Room in Fortress Hill(F4a),97240131,Jov,,Eastern,22.28951,114.19638,Shared room,180,29,0,,,338,365,0,
33761708,"240sq.ftStudio@TUNG Strt, SHEUNG WAN",156409670,Tushita,,Central & Western,22.28389,114.1483,Entire home/apt,517,28,0,,,94,359,0,
33762345,"CENTRIC PO HING FONG RD STUDIO, SHEUNG WAN",156409670,Tushita,,Central & Western,22.28312,114.14709,Entire home/apt,615,28,0,,,94,364,0,
33762675,"STUDIO ON 1st FLOOR, TUNG STREET, SHEUNG WAN.",138649185,Apac,,Central & Western,22.28439,114.14989,Entire home/apt,695,28,0,,,138,364,0,
34350330,Tsim Sha Tsui Room Available with LIFT (T5B),7518056,Jovee,,Kowloon City,22.31781,114.18046,Entire home/apt,180,29,0,,,364,364,0,
33764947,"Tsim Sha Tsui Room For 2ppl, 2/walk up (T6C)",7518056,Jovee,,Yau Tsim Mong,22.30132,114.17604,Private room,180,29,0,,,364,364,0,
33765278,Wanchai Room for 1 person.with Lift  (MH2B),7518056,Jovee,,Wan Chai,22.27906,114.18054,Private room,180,29,0,,,364,364,0,
33501943,Ruby international Service apartment Room A,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29742,114.17331,Entire home/apt,690,1,31,2022-10-10,0.69,10,353,7,
34610043,Standard Bunk Private Ensuite,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Hotel room,496,1,0,,,8,346,0,
34374955,海边会所公寓两层 超低密度 近海岛渡轮  地铁,254199847,Chen,,Tai Po,22.43173,114.20431,Entire home/apt,995,28,68,2022-12-09,1.55,1,342,1,
34610411,Standard Twin Private Ensuite,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Hotel room,457,1,0,,,8,312,0,
33773222,Deluxe Single Room With Private Bathroom #6,242491712,The One Inn,,Yau Tsim Mong,22.29749,114.17163,Private room,248,1,22,2020-11-05,0.49,9,0,0,
33781260,Sheung Wan Room(Sw9c),97240131,Jov,,Central & Western,22.28806,114.14688,Shared room,180,29,0,,,338,364,0,
34376987,Entire apartment in Discovery Bay,164851641,Tara,,Islands,22.30046,114.01208,Entire home/apt,885,4,2,2022-07-30,0.36,1,186,2,
33795514,North Point Room Available. 3/F Walk Up (N3c),7518056,Jovee,,Eastern,22.29006,114.19999,Private room,130,29,0,,,364,364,0,
33796432,ROOM for1 person ! Mongkok  this is with LIFT MK1e,7518056,Jovee,,Yau Tsim Mong,22.3204,114.17067,Private room,180,29,0,,,364,364,0,
34615062,"Mongkok 370 sq ft, 2 rooms, near Longham Place.",218036134,Queenie,,Yau Tsim Mong,22.31882,114.16601,Entire home/apt,480,365,0,,,1,362,0,
34616492,North Point Studio Room near MTR station - N9bs,7518056,Jovee,,Wan Chai,22.25922,114.19024,Private room,217,29,0,,,364,364,0,
34629768,Room Sai Ying Pun  for 1 person  with LIFT  ( s4d),7518056,Jovee,,Wan Chai,22.25844,114.19213,Private room,147,29,0,,,364,364,0,
34639683,"Whole Apartment, Huge Rooftop - Ferry Pier 2min",62361131,Rachel,,Islands,22.2087,114.02966,Entire home/apt,1739,2,247,2022-12-01,5.67,3,23,55,
34656374,Deluxe Double Room,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Hotel room,609,1,1,2022-10-02,0.36,8,300,1,
34657101,Standard Single Private Ensuite,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Hotel room,486,1,2,2021-12-18,0.06,8,314,0,
34657184,Standard Double Bed Private Ensuite,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Private room,491,1,7,2022-07-26,0.16,8,342,1,
34687419,Fortress Hill Room Available (F4F),7518056,Jovee,,Wan Chai,22.2591,114.19012,Private room,180,29,0,,,364,364,0,
34687577,Room in Wan Chai close to Times square - C2d,7518056,Jovee,,Wan Chai,22.2579,114.19039,Private room,180,30,0,,,364,364,0,
33797640,"Room Yau Ma Tei for 2person, 5/walkup bldg (Y8D)",7518056,Jovee,,Yau Tsim Mong,22.31222,114.17172,Private room,140,29,0,,,364,364,0,
33797998,Chic & Central Home (Not to be missed! ),13616765,Mary,,Wan Chai,22.27371,114.17403,Entire home/apt,880,2,3,2019-04-28,0.07,2,0,0,
34387792,Central Room Available  3/walkup  (ML3G),7518056,Jovee,,Wan Chai,22.2581,114.19225,Private room,180,29,0,,,364,364,0,
34692579,超讚酒店式标准间-樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,187197367,Billy,,Yau Tsim Mong,22.29538,114.17127,Hotel room,330,1,0,,,18,0,0,
34400183,Room in share flat in Fortress Hill (F4g),97240131,Jov,,Eastern,22.2917,114.19632,Entire home/apt,180,29,0,,,338,365,0,
33813653,Room in Central for 2person !! 3/walk up !! (ML3H),7518056,Jovee,,Central & Western,22.28236,114.15257,Private room,180,29,0,,,364,364,0,
33815954,(WF1) 尖沙咀，鄰近香港科學館，7分鐘到達港鐵站，擁有3間獨立房間及大廳，適合家庭出遊居住,240790745,Samson,,Yau Tsim Mong,22.30074,114.17703,Entire home/apt,800,6,21,2019-12-01,0.48,7,158,0,
33818880,Wanchai Room for 2 person with Lift !!! (MH2d ),7518056,Jovee,,Wan Chai,22.27714,114.18023,Private room,180,29,0,,,364,364,0,
33823278,Tsim sha Tsui room for 2ppl with LIFT( T5a),7518056,Jovee,,Yau Tsim Mong,22.29935,114.17525,Entire home/apt,140,29,0,,,364,242,0,
34401122,Modern Studio in Central Hong Kong- Great Location,246078519,Ming,,Central & Western,22.28223,114.15298,Entire home/apt,839,7,14,2022-12-01,0.33,18,60,6,
34401833,Yau Ma Tei Studio Available  1/walkup (Y10A),7518056,Jovee,,Kowloon City,22.31966,114.17865,Private room,217,29,0,,,364,364,0,
33845870,SingleRoom-3 Mths up-1Girl-2mins Tai Wai Station,135022182,Tracy,,Sha Tin,22.37417,114.17875,Private room,323,86,3,2021-05-12,0.09,2,206,0,
33886495,Causeway Bay  near Times Square !for 2 w/lift(c5c),7518056,Jovee,,Wan Chai,22.25761,114.19194,Private room,180,29,0,,,364,364,0,
34693973,超讚酒店式大床房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,187197367,Billy,,Yau Tsim Mong,22.29345,114.17076,Hotel room,400,1,2,2022-10-11,0.54,18,4,2,
34702110,Close to HKU Room in Sai Ying Pun - (S4d),7518056,Jovee,,Central & Western,22.28638,114.14137,Private room,147,29,0,,,364,364,0,
34702965,Comfort and Excellent Sheung Wan Room (SW10B),7518056,Jovee,,Central & Western,22.28645,114.14959,Private room,180,29,0,,,364,365,0,
34703325,Convenient and good Tsim Sha Tsui Studio (T7B),7518056,Jovee,,Yau Tsim Mong,22.30148,114.17525,Private room,180,29,0,,,364,365,0,
34409565,Sham  Shui Po Room Available with LIFT (SP4E),7518056,Jovee,,Sham Shui Po,22.3275,114.16209,Shared room,180,29,0,,,364,364,0,
34703647,cheap sale room hongkong island kowloon side,7518056,Jovee,,Wan Chai,22.25747,114.18494,Private room,120,29,0,,,364,364,0,
34721884,LJ1-尖沙咀地铁旁舒适大床房 2人 / 独立卫生间 (方便舒适购物),122131447,Debe,,Yau Tsim Mong,22.29668,114.17165,Private room,235,1,1,2019-05-19,0.02,70,0,0,
33887341,Causeway Bay Room for 2 near TIMES SQ walkup (C2A),7518056,Jovee,,Wan Chai,22.27809,114.18082,Private room,180,29,0,,,364,364,0,
33890874,"<Monthly$7000!> Park View Quad Room, TST MTR 4mins",247949666,Winnie (C),,Yau Tsim Mong,22.29852,114.17438,Private room,1019,1,25,2020-01-21,0.56,7,9,0,
34410235,Room For 2  Available  Tsim Sha Tsui  (T5b),7518056,Jovee,,Kowloon City,22.31759,114.18048,Private room,180,30,0,,,364,364,0,
33894831,studio near mong kok MTR,255959402,Mini,,Yau Tsim Mong,22.31941,114.17003,Entire home/apt,2737,1,0,,,1,90,0,
33913308,Causeway Bay Room (C22c),97240131,Jov,,Wan Chai,22.28106,114.18311,Shared room,180,29,0,,,338,365,0,
33919670,PRIVATE ROOM in a renovated 2BR flat in TST,57609153,Natacha,,Yau Tsim Mong,22.30131,114.17253,Private room,857,1,3,2020-11-21,0.11,2,38,0,
33923167,COMPACT STUDIO AT BONHAM STREET,138649185,Apac,,Wan Chai,22.25792,114.19216,Entire home/apt,400,28,0,,,138,364,0,
34723374,Monthly rent/single room in downtown Hong Kong,24687240,Yang,,Yau Tsim Mong,22.31605,114.17052,Private room,648,1,0,,,31,90,0,
34726274,Fortress Hill Available Room  (F4a),7518056,Jovee,,Wan Chai,22.25972,114.19185,Private room,180,29,0,,,364,364,0,
34423474,Deluxe Double Room with Private Bathroom 14F #2,242491712,The One Inn,,Yau Tsim Mong,22.29548,114.17157,Private room,228,1,7,2020-02-15,0.17,9,0,0,
34734683,Mid Level Central Room Avaialble ( ML13B),7518056,Jovee,,Wan Chai,22.25816,114.1904,Private room,180,29,0,,,364,364,0,
33923889,TINY STUDIO ON BONHAM STREET.,156409670,Tushita,,Wan Chai,22.25902,114.19207,Entire home/apt,380,30,0,,,94,364,0,
34423551,Deluxe Double Room With Private Bathroom 14F #3,242491712,The One Inn,,Yau Tsim Mong,22.29753,114.17138,Private room,228,1,3,2020-09-14,0.07,9,0,0,
33956282,Causeway Bay Room (C2d),97240131,Jov,,Wan Chai,22.27844,114.18025,Shared room,180,29,0,,,338,364,0,
34423875,Deluxe Double Room With Private Bathroom 14F #4,242491712,The One Inn,,Yau Tsim Mong,22.29736,114.17361,Private room,228,1,15,2021-08-28,0.35,9,0,0,
33973399,Room  in Sai Ying Pun shared  apartment  (S4e),97240131,Jov,,Central & Western,22.28448,114.14294,Shared room,150,29,0,,,338,364,0,
34736077,Sai Ying Pun Room  Available (S4d),7518056,Jovee,,Central & Western,22.28608,114.14243,Private room,147,29,0,,,364,364,0,
34424299,Deluxe Family Room With Private Bathroom 14F #5,242491712,The One Inn,,Yau Tsim Mong,22.29731,114.17328,Private room,348,1,7,2020-02-17,0.17,9,0,0,
33979992,"長洲島 精品旅舍3 Cheung Chau island No,3",43233075,Chan,,Islands,22.20431,114.02615,Entire home/apt,1664,1,337,2022-12-19,7.60,7,78,97,
33984377,Amazing hidden gem in Tsim Sha Tsui - 901,256604629,Christopher,,Yau Tsim Mong,22.298,114.17381,Private room,479,1,30,2019-08-25,0.68,1,0,0,
33984691,Causeway Bay Room (C11D),7518056,Jovee,,Wan Chai,22.27859,114.18413,Shared room,180,29,0,,,364,364,0,
34006961,5mins to MTR Luxury King bed roomTST Kowloon 尖東海傍,250074211,Fresa,,Yau Tsim Mong,22.29573,114.1735,Private room,1400,1,1,2019-04-29,0.02,1,363,0,
34102313,"Stylish and bright, well equipped 2 bedroom",29199934,Sarita,,Wan Chai,22.27477,114.17549,Entire home/apt,2300,20,0,,,1,83,0,
34108576,Fortress Hill Nice Room In Share flat(F3c),7518056,Jovee,,Eastern,22.29057,114.19352,Private room,160,29,0,,,364,365,0,
34736388,Convenient Wanchai Room (MH3D),7518056,Jovee,,Wan Chai,22.27646,114.17875,Private room,180,29,0,,,364,365,0,
34424841,Fortress Hill Ensuite (F4b),7518056,Jovee,,Wan Chai,22.25899,114.18998,Private room,217,29,0,,,364,364,0,
34425033,Rm in Sheung Wan near Sai Ying Pun MTR St (SW17C),7518056,Jovee,,Wan Chai,22.25934,114.19017,Private room,180,29,0,,,364,364,0,
34108913,Room in Central near  MTR Station - ML9C,7518056,Jovee,,Central & Western,22.28175,114.15474,Private room,180,29,0,,,364,364,0,
34425048,Room For 2ppl Available  Tsim Sha Tsui  (T5d),7518056,Jovee,,Kowloon City,22.31822,114.17874,Entire home/apt,180,29,0,,,364,364,0,
34736751,Excellent and Marvelous Kennedy Town Ensuite (K1A),7518056,Jovee,,Central & Western,22.28393,114.13246,Private room,180,29,1,2019-06-27,0.02,364,365,0,
34425199,Deluxe Family Room With Private Bathroom 14F #6,242491712,The One Inn,,Yau Tsim Mong,22.29567,114.1721,Private room,348,1,0,,,9,0,0,
34737299,Very cheap and comfort studio in Yau Ma Tei (Y9A),7518056,Jovee,,Yau Tsim Mong,22.31416,114.16864,Private room,217,29,0,,,364,365,0,
34139969,Central Room ..... near Central Escalator  (ML13C),7518056,Jovee,,Central & Western,22.28378,114.15422,Private room,180,29,0,,,364,364,0,
34426829,高级屋苑、環境清幽安靜、 浴室不需共用。歡迎願保持整潔丶不帶寵物及非吸煙的客人入住＾Ｖ＾。,177957937,家家,,Tai Po,22.46247,114.18166,Entire home/apt,3000,3,2,2019-06-06,0.05,1,364,0,
34154554,3-bedroom apt near Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30652,114.18342,Entire home/apt,2086,1,3,2021-08-08,0.08,46,28,0,
34431253,西堤_海景樓三房一廳1,46439433,Kennis,,Islands,22.20609,114.02557,Entire home/apt,3086,1,5,2022-06-26,0.11,7,81,1,
34155292,Spacious  highrise in HK Island 5 ft bed 大房大廳400呎,138066843,Alicz,,Eastern,22.29353,114.19994,Entire home/apt,500,3,4,2022-12-02,1.33,1,42,4,
34752829,讀書出眾只租學生,262089753,Rose,,Yuen Long,22.44748,114.00331,Private room,398,30,0,,,3,179,0,
34758606,New 2# Quadruple Room 1 min MTR 西九高铁/地铁/机铁四人独立卫公寓,67157758,Larin,,Yau Tsim Mong,22.3063,114.16593,Entire home/apt,653,1,66,2022-11-30,1.53,7,70,21,
34759673,New 3# Cozy Room 1 min MTR 西九高铁/地铁/机铁舒适 双人独立卫浴公寓,67157758,Larin,,Yau Tsim Mong,22.30844,114.16515,Entire home/apt,419,1,59,2022-12-07,1.36,7,34,9,
34433586,Causeway Bay  Room Available with LIFT (C22a),7518056,Jovee,,Wan Chai,22.25966,114.18996,Shared room,180,29,0,,,364,364,0,
34759970,New 4# Stylish Room 1 min MTR 西九高铁/地铁/机铁 双人独立卫浴公寓,67157758,Larin,,Yau Tsim Mong,22.30845,114.16668,Entire home/apt,354,1,43,2022-11-09,1.00,7,58,15,
34163644,全新渡假式民宿可享用私人會所設施，有五個私人泳池，感受日式榻榻米睡眠和大自然的寧靜,257872570,On Lai,,Yuen Long,22.45085,114.05344,Entire home/apt,500,28,0,,,3,362,0,
34451688,Sai Ying Poon Room  (S3e),97240131,Jov,,Central & Western,22.28708,114.14441,Private room,223,29,0,,,338,364,0,
34166290,Convenient North Point Studio Room near MTR (N9bs),7518056,Jovee,,Eastern,22.29308,114.20321,Private room,180,29,0,,,364,365,0,
35046508,Fortress Hill Affordable room Available ( F4g),7518056,Jovee,,Wan Chai,22.25959,114.18997,Private room,180,29,0,,,364,364,0,
35054602,(M1) Roof Top! Quiet next to WanChai MTR 1 Bdrm,264034763,Wanchai,,Wan Chai,22.27729,114.17272,Entire home/apt,1043,1,0,,,3,270,0,
34764583,Central Room Available 3/walkup  (  ML3f ),7518056,Jovee,,Wan Chai,22.2576,114.19131,Private room,180,29,0,,,364,364,0,
34777635,Rm 4#五人家庭房距離西九龍高鐵站3分鐘路程,45448833,TShing,,Yau Tsim Mong,22.30789,114.16622,Entire home/apt,729,365,31,2020-02-18,0.71,1,365,0,
34454631,Standard 8 Bed Mixed Dorm Ensuite,256133041,Ymt,,Yau Tsim Mong,22.31088,114.17015,Hotel room,154,1,8,2019-10-06,0.19,8,358,0,
34791318,(LM) 油麻地，緊貼港鐵站出口，鄰近旺角購物區，2房大廳，適合4-8人,240790745,Samson,,Yau Tsim Mong,22.31307,114.16956,Entire home/apt,600,28,19,2019-11-30,0.44,7,364,0,
34460730,Cheap and convenient Tai Kok Tsui Room (TK4A),7518056,Jovee,,Yau Tsim Mong,22.32259,114.16196,Private room,180,29,0,,,364,365,0,
34460959,Comfort and convenient Tai Kok Tsui Room (TK4C),7518056,Jovee,,Yau Tsim Mong,22.3225,114.16078,Private room,180,29,0,,,364,365,0,
34461874,Fully furnished Tai Kok Tsui Room (TK6C),7518056,Jovee,,Yau Tsim Mong,22.32006,114.16241,Shared room,180,29,0,,,364,365,0,
34793936,Flat share room in Yau Ma Tei  (Y8C),7518056,Jovee,,Kowloon City,22.31765,114.18029,Private room,180,29,0,,,364,364,0,
34794266,Convenient Yau Ma Tei Room  (Y13B),7518056,Jovee,,Kowloon City,22.31799,114.18058,Private room,180,29,0,,,364,365,0,
35078707,M1 Quiet & Cozy Very Nice White Interior 1 Bdrm,264034763,Wanchai,,Wan Chai,22.27721,114.1739,Entire home/apt,829,1,1,2019-11-07,0.03,3,90,0,
34466350,Causeway Bay Room Available  (C2b ),7518056,Jovee,,Wan Chai,22.2595,114.19041,Private room,180,29,0,,,364,364,0,
34466817,Fortress HIll Room Available ( F4C ),7518056,Jovee,,Wan Chai,22.25816,114.18997,Private room,180,29,0,,,364,364,0,
35109091,Comfort Causeway Bay Room (C2E),7518056,Jovee,,Wan Chai,22.25988,114.19202,Private room,180,29,0,,,364,364,0,
34467107,Tai kok Tsui  Room Available with Lift ( Tk3b ),7518056,Jovee,,Kowloon City,22.31783,114.17876,Shared room,180,29,0,,,364,364,0,
34794417,居家隔离/旺角中心/近地铁口/油尖旺繁华地段/干净卫生/舒适大床房/近朗豪坊,24687240,Yang,,Yau Tsim Mong,22.315355,114.170448,Private room,823,7,0,,,31,0,0,
34467981,Tsim Sha Tsui Room Available  (T5E),7518056,Jovee,,Kowloon City,22.31833,114.18077,Entire home/apt,180,35,1,2021-06-22,0.05,364,364,0,
34795750,Causeway Bay Room (C10a),97240131,Jov,,Central & Western,22.28843,114.16057,Shared room,180,29,0,,,338,365,0,
35109521,Convenient Causeway Bay Room (C2F),7518056,Jovee,,Wan Chai,22.26014,114.1863,Private room,180,29,0,,,364,365,0,
34474078,★ ★ ★ ★ ★ C-O-Z-Y <<Cooking With Love 與愛共享下廚之樂,49447467,Chan’s Crescent,,Yau Tsim Mong,22.32424,114.16172,Entire home/apt,1149,1,213,2022-12-04,4.83,1,27,55,
35110526,Convenient Fortress Hill Room (F1D),7518056,Jovee,,Wan Chai,22.25874,114.18533,Private room,180,29,0,,,364,365,0,
34800974,Maharaja Guesthouse,66285520,Gujjar,,Yau Tsim Mong,22.29699,114.17198,Private room,4800,1,0,,,1,365,0,
35110744,Good and Economy Fortress Hill Room (F1E),7518056,Jovee,,Wan Chai,22.25811,114.19191,Private room,180,29,0,,,364,364,0,
35111036,Economy Fortress Hill Room (F1F),7518056,Jovee,,Wan Chai,22.26212,114.19242,Private room,180,29,0,,,364,365,0,
34482939,Prince Edward Room Available  ( Pe4b ),7518056,Jovee,,Kowloon City,22.31791,114.18065,Shared room,180,29,0,,,364,364,0,
